"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"7938","218664_at",0.192124427322656,7.27111590908411,5.63072390617374,1.42535777634087e-07,8.2176577827176e-07,6.56213531104986,"MECR","mitochondrial trans-2-enoyl-CoA reductase"
"7428","217778_at",0.248947662339551,9.01703867603738,5.6301693205353,1.42890729030043e-07,8.23599098545385e-07,6.55970791193619,"SLC39A1","solute carrier family 39 member 1"
"7503","217892_s_at",-0.343023941556652,10.4922113258318,-5.62991823080649,1.43051718840992e-07,8.24313796465949e-07,6.55860894515554,"LIMA1","LIM domain and actin binding 1"
"2382","204735_at",-0.398910996934552,8.87226124906542,-5.62924890113211,1.43481738619665e-07,8.2657796837177e-07,6.55567956101634,"PDE4A","phosphodiesterase 4A"
"9272","222262_s_at",0.522668680331455,6.30371481979439,5.6291277662445,1.43559698670678e-07,8.26813327856996e-07,6.55514942312258,"ETNK1","ethanolamine kinase 1"
"2945","205842_s_at",-0.387044224784661,6.89482074536449,-5.6270380121916,1.44911180338413e-07,8.3438135180384e-07,6.54600474909039,"JAK2","Janus kinase 2"
"244","200925_at",0.392598010126674,11.959249945514,5.62584971599934,1.45685227894137e-07,8.38404941416594e-07,6.54080564275746,"COX6A1","cytochrome c oxidase subunit 6A1"
"6534","214751_at",0.443981118133706,5.66715626785981,5.62588071981804,1.45664980824143e-07,8.38404941416594e-07,6.54094128494693,"ZNF468","zinc finger protein 468"
"4341","209630_s_at",-0.450836721965874,8.89071239635514,-5.62531929684084,1.46032046272311e-07,8.40183859304393e-07,6.53848511392124,"FBXW2","F-box and WD repeat domain containing 2"
"8518","219920_s_at",0.267175326434199,8.12122883270093,5.62520792194509,1.46104972309603e-07,8.40386447592897e-07,6.53799787547803,"GMPPB","GDP-mannose pyrophosphorylase B"
"5313","212087_s_at",0.261528816853977,8.47396044606542,5.62491356879996,1.46297880739824e-07,8.41278884264647e-07,6.5367101764678,"ERAL1","Era like 12S mitochondrial rRNA chaperone 1"
"8362","219512_at",0.266222398474314,5.31672251271963,5.62473610876221,1.46414302277396e-07,8.41731139743864e-07,6.53593386446391,"DSN1","DSN1 component of MIS12 kinetochore complex"
"7948","218685_s_at",0.340444296059466,7.97489448085981,5.62400064244507,1.46897769352569e-07,8.44292750705e-07,6.53271665553427,"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1"
"5962","213338_at",0.568336451140394,7.38851837328037,5.62342043113347,1.47280281898357e-07,8.46272955528904e-07,6.530178753144,"TMEM158","transmembrane protein 158"
"3091","206205_at",0.332464544733638,6.13248793105608,5.62323865524482,1.47400320998804e-07,8.46744354941055e-07,6.5293836766347,"MPHOSPH9","M-phase phosphoprotein 9"
"4671","210379_s_at",0.324376463329695,5.39797088311215,5.62238952973715,1.47962328603942e-07,8.49753754711764e-07,6.52566984016119,"TLK1","tousled like kinase 1"
"6639","214973_x_at",1.0818638166988,8.83569452407477,5.62152468917193,1.48536896828206e-07,8.526140319482e-07,6.52188758555024,"IGHD","immunoglobulin heavy constant delta"
"8707","220520_s_at",0.389612489723431,5.40058548930841,5.62153894862303,1.48527405662288e-07,8.526140319482e-07,6.52194994460992,"NUP62CL","nucleoporin 62 C-terminal like"
"5914","213238_at",-0.448271805072834,8.02582887738318,-5.62138397612826,1.48630588062882e-07,8.52932112749215e-07,6.52127222757436,"ATP10D","ATPase phospholipid transporting 10D (putative)"
"1412","202951_at",0.490566398978885,8.79482019611215,5.62083237425577,1.48998421222276e-07,8.54822816708539e-07,6.51886007603767,"STK38","serine/threonine kinase 38"
"6153","213754_s_at",0.528331863286065,7.20196655647664,5.62054902040038,1.49187721252435e-07,8.55688543801291e-07,6.51762102171802,"PAIP1","poly(A) binding protein interacting protein 1"
"2556","205043_at",-0.59836558718227,7.69116423582243,-5.62029143147889,1.49360013103211e-07,8.56456297472684e-07,6.51649466235581,"CFTR","CF transmembrane conductance regulator"
"664","201619_at",0.409415438583038,10.1787162106075,5.61888538624529,1.50303909545482e-07,8.61245904133192e-07,6.51034694444484,"PRDX3","peroxiredoxin 3"
"7018","216259_at",-0.25622689870021,5.2648738967757,-5.61887450322584,1.50311238216308e-07,8.61245904133192e-07,6.5102993633866,NA,NA
"7070","216465_at",-0.199745149305414,5.53926497627103,-5.61898855566472,1.50234452225276e-07,8.61245904133192e-07,6.51079800836386,NA,NA
"7704","218265_at",-0.435793675644615,7.43902969903738,-5.61612756659443,1.52172284145836e-07,8.7168509193359e-07,6.49829124356537,"SECISBP2","SECIS binding protein 2"
"2469","204887_s_at",0.460299925402883,6.74258131373832,5.61468569226854,1.53158173287055e-07,8.76881699731617e-07,6.49198943585928,"PLK4","polo like kinase 4"
"6294","214095_at",0.305919908874383,7.04939064114019,5.61471458348831,1.53138357425566e-07,8.76881699731617e-07,6.49211569816062,"SHMT2","serine hydroxymethyltransferase 2"
"4019","209101_at",-1.04008578828079,9.8879150153271,-5.61418361640961,1.53502937910928e-07,8.78629839575957e-07,6.48979528785751,"CCN2","cellular communication network factor 2"
"2652","205248_at",0.190558452155524,5.93127826636449,5.61358279996904,1.53916505588419e-07,8.80770799698701e-07,6.48716976969229,"DOP1B","DOP1 leucine zipper like protein B"
"8767","220753_s_at",-0.272940811963409,8.44013831547664,-5.61346090367415,1.54000545212136e-07,8.81025455445964e-07,6.48663711174058,"CRYL1","crystallin lambda 1"
"9147","221909_at",0.499721037744195,6.02493471440187,5.61249631337459,1.54667156174838e-07,8.84611971520515e-07,6.48242230390532,"RNFT2","ring finger protein, transmembrane 2"
"3899","208922_s_at",-0.322861002204794,9.7619712691028,-5.61180648444805,1.55145618470214e-07,8.8712081508129e-07,6.47940831793077,"NXF1","nuclear RNA export factor 1"
"8980","221564_at",-0.303588541576001,8.39770091529907,-5.6111955484261,1.55570572303523e-07,8.89322489132738e-07,6.47673919865516,"PRMT2","protein arginine methyltransferase 2"
"3138","206375_s_at",-0.249778295147784,6.30486476805607,-5.61062195917864,1.55970586943094e-07,8.91380504963572e-07,6.4742333886909,"HSPB3","heat shock protein family B (small) member 3"
"5726","212876_at",0.25998501177481,6.63927739665421,5.60987027477209,1.56496329878497e-07,8.94155825303219e-07,6.47094975607348,"B4GALT4","beta-1,4-galactosyltransferase 4"
"8191","219152_at",0.504911186402179,5.29793973521495,5.60824875527181,1.57636375312499e-07,9.00438695485364e-07,6.46386718668873,"PODXL2","podocalyxin like 2"
"1057","202289_s_at",-0.77992382505032,8.6540462038785,-5.60725410319524,1.58339711897486e-07,9.04224449054763e-07,6.45952324170762,"TACC2","transforming acidic coiled-coil containing protein 2"
"497","201372_s_at",-0.166885873370163,5.13849917571028,-5.60685228216185,1.58624718404161e-07,9.05619933435798e-07,6.45776848815552,"CUL3","cullin 3"
"521","201408_at",-0.473246411313511,9.12429017690654,-5.60629645109698,1.59019791310021e-07,9.07642932828177e-07,6.45534128607604,"PPP1CB","protein phosphatase 1 catalytic subunit beta"
"8409","219616_at",-0.276913792059463,7.44002158976636,-5.60419855852721,1.60519637822625e-07,9.15969037029848e-07,6.44618140220373,"ACSS3","acyl-CoA synthetase short chain family member 3"
"7766","218362_s_at",-0.366221166855029,5.19480995930841,-5.60378662401865,1.60815766650569e-07,9.17423893567492e-07,6.4443830219076,"DIS3","DIS3 exosome endoribonuclease and 3''-5'' exoribonuclease"
"8818","220973_s_at",0.298433104428572,7.99844532673832,5.60364911264422,1.60914739105232e-07,9.17753552977191e-07,6.44378270538426,"SHARPIN","SHANK associated RH domain interactor"
"5846","213101_s_at",0.353587736776914,12.0166229070093,5.60166144169962,1.62352032075166e-07,9.25714004792967e-07,6.43510627775225,"ACTR3","actin related protein 3"
"2670","205287_s_at",0.21620176724877,6.71879606259813,5.60108469015674,1.62771433689172e-07,9.27867960321263e-07,6.43258900286662,"TFAP2C","transcription factor AP-2 gamma"
"3313","207001_x_at",-0.479399901423642,7.57815856947664,-5.60063602819577,1.63098425452896e-07,9.29494172472346e-07,6.43063088290629,"TSC22D3","TSC22 domain family member 3"
"7814","218452_at",0.20413995761048,7.40587074163551,5.5988016737181,1.64442041990956e-07,9.36911792811164e-07,6.42262600561476,"SMARCAL1","SNF2 related chromatin remodeling annealing helicase 1"
"3846","208836_at",-0.447750573820194,11.1115957257664,-5.59832066862258,1.64796157271209e-07,9.3868935901696e-07,6.42052720224018,"ATP1B3","ATPase Na+/K+ transporting subunit beta 3"
"9377","37965_at",-0.361336722815274,7.89050892350467,-5.59820930522289,1.64878249345288e-07,9.38916951229507e-07,6.42004129661088,"PARVB","parvin beta"
"8573","220035_at",0.466718496510556,7.71905806350467,5.5978226837671,1.65163560485054e-07,9.40301384335324e-07,6.41835441429515,"NUP210","nucleoporin 210"
"1215","202591_s_at",0.624981289781841,9.52717547792523,5.59702219679334,1.65755826833002e-07,9.43432206722804e-07,6.4148619836466,"SSBP1","single stranded DNA binding protein 1"
"339","201087_at",-0.326397393762841,9.26932945761682,-5.59625666175096,1.66324179919967e-07,9.46312883095976e-07,6.41152230102302,"PXN","paxillin"
"5074","211594_s_at",0.420810678211827,7.87358517530841,5.59622613730259,1.66346881617688e-07,9.46312883095976e-07,6.4113891418885,"MRPL9","mitochondrial ribosomal protein L9"
"9335","34726_at",0.334308998857845,7.44831519537383,5.59457993038564,1.67575710483778e-07,9.53060121671779e-07,6.40420835924346,"CACNB3","calcium voltage-gated channel auxiliary subunit beta 3"
"3143","206385_s_at",-0.753711475291696,8.30639968329907,-5.59412775950751,1.67914792936416e-07,9.54744917326398e-07,6.40223618557733,"ANK3","ankyrin 3"
"576","201491_at",0.426989805623148,9.84614974542991,5.59191289837154,1.6958545340073e-07,9.63998127073588e-07,6.39257718688049,"AHSA1","activator of HSP90 ATPase activity 1"
"3096","206211_at",-0.916343537734341,5.37740820530841,-5.59181306822629,1.69661137321259e-07,9.64182382792557e-07,6.39214187767562,"SELE","selectin E"
"5142","211720_x_at",0.266788605302606,13.6545126611215,5.59075968758387,1.7046175382962e-07,9.68485278068696e-07,6.38754887360783,"RPLP0","ribosomal protein lateral stalk subunit P0"
"3003","205977_s_at",0.32025691040464,8.14865359360748,5.59061269120529,1.70573771667986e-07,9.6887467603307e-07,6.38690797036591,"EPHA1","EPH receptor A1"
"4400","209753_s_at",0.33327033619423,6.35248298435514,5.58882616165529,1.71940967489806e-07,9.76391584754166e-07,6.37911945497557,"TMPO","thymopoietin"
"2356","204690_at",-0.310202237715703,8.88074364225234,-5.58807573626076,1.72518451106531e-07,9.79421311084542e-07,6.37584832561568,"STX8","syntaxin 8"
"5323","212110_at",0.5890496090109,9.07634306094393,5.58648507539009,1.73748822993004e-07,9.86155125510215e-07,6.36891538186344,"SLC39A14","solute carrier family 39 member 14"
"1720","203550_s_at",0.201014789445463,10.0276496195327,5.5853896558622,1.74601123080148e-07,9.90235893508509e-07,6.36414159498072,"ENTREP3","endosomal transmembrane epsin interactor 3"
"4475","209890_at",0.509352868841308,7.630699483,5.5854558972118,1.74549467268624e-07,9.90235893508509e-07,6.36443025701582,"TSPAN5","tetraspanin 5"
"9086","221797_at",0.273958546769883,6.9668268613271,5.58543359702158,1.74566855556119e-07,9.90235893508509e-07,6.36433307855724,"OXLD1","oxidoreductase like domain containing 1"
"269","200968_s_at",0.536546183041873,10.7195726601963,5.58529777031665,1.74672801352986e-07,9.90390339070888e-07,6.36374118554175,"PPIB","peptidylprolyl isomerase B"
"367","201137_s_at",-0.748192224846584,11.8175057855514,-5.5841249218819,1.75590256636999e-07,9.95339020260051e-07,6.35863058549832,"HLA-DPB1","major histocompatibility complex, class II, DP beta 1"
"7722","218298_s_at",-0.443354978234695,8.11636082550467,-5.58296850093844,1.76499484806721e-07,1.00023856051581e-06,6.35359214643266,"DGLUCY","D-glutamate cyclase"
"1339","202806_at",0.502887485184722,8.76603570641121,5.58200633180774,1.77259498957063e-07,1.00411489442346e-06,6.3494004865251,"DBN1","drebrin 1"
"7160","216782_at",-0.585543427457426,7.30702642994393,-5.58196807258274,1.77289785996801e-07,1.00411489442346e-06,6.34923381963847,NA,NA
"9356","37004_at",-1.2861562070957,12.4538957769065,-5.58193158113079,1.77318678344762e-07,1.00411489442346e-06,6.34907485420673,"SFTPB","surfactant protein B"
"5761","212947_at",-0.260835150410984,7.49629629141122,-5.58133388294591,1.77792567093774e-07,1.00654262513988e-06,6.34647122054954,"SLC9A8","solute carrier family 9 member A8"
"5820","213051_at",-0.333639956440178,9.65807453966355,-5.58034019537465,1.78583166866204e-07,1.01076167317237e-06,6.34214295758872,"ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"4807","210779_x_at",0.294716488529208,7.08749041030841,5.58017280049639,1.78716688570336e-07,1.01126053108502e-06,6.34141386779804,"GEMIN2","gem nuclear organelle associated protein 2"
"3889","208910_s_at",0.552249733677337,8.44219439378505,5.57993473175685,1.78906751455636e-07,1.01207899027315e-06,6.34037697820292,"C1QBP","complement C1q binding protein"
"3031","206050_s_at",-0.376291521460592,9.72138304776636,-5.57910610793759,1.79569831578903e-07,1.01557222260728e-06,6.33676816297612,"RNH1","ribonuclease/angiogenin inhibitor 1"
"4058","209161_at",0.304937334736804,9.01947090063551,5.5789527215793,1.79692838074034e-07,1.01601002557821e-06,6.33610016849495,"PRPF4","pre-mRNA splicing tri-snRNP complex factor PRPF4"
"5547","212508_at",-0.503062906924349,8.56544883004673,-5.57748454376046,1.80874412594157e-07,1.02243138910086e-06,6.32970679684121,"MOAP1","modulator of apoptosis 1"
"8037","218845_at",-0.271527367055949,9.41997748391589,-5.57674369602876,1.81473526180037e-07,1.02555784526243e-06,6.32648103156024,"DUSP22","dual specificity phosphatase 22"
"6430","214484_s_at",0.303914062767418,7.19231684931776,5.57663910287065,1.81558265760391e-07,1.02577658112038e-06,6.3260256358818,"SIGMAR1","sigma non-opioid intracellular receptor 1"
"794","201836_s_at",-0.399159520958833,7.17956623159813,-5.57577012947055,1.82263794031956e-07,1.02950167868544e-06,6.3222423324672,"SUPT7L","SPT7 like, STAGA complex subunit gamma"
"1784","203663_s_at",0.427634756227306,10.0482062363738,5.57416981547977,1.83570141718806e-07,1.03661770601119e-06,6.31527579839323,"COX5A","cytochrome c oxidase subunit 5A"
"7430","217780_at",-0.28762141715201,10.3843487425794,-5.57402587224488,1.83688092355074e-07,1.03702096831723e-06,6.31464923462056,"WDR83OS","WD repeat domain 83 opposite strand"
"8283","219335_at",0.363619571729062,7.84252730161682,5.57352122914806,1.8410219622834e-07,1.03909555181259e-06,6.31245266791958,"ARMCX5","armadillo repeat containing X-linked 5"
"2056","204135_at",-0.679628694445453,9.23212372579439,-5.57325912535089,1.84317636170346e-07,1.04004808477686e-06,6.31131184861354,"FILIP1L","filamin A interacting protein 1 like"
"4611","210184_at",-0.358652647935259,8.44400785014953,-5.57285595116285,1.8464951329148e-07,1.04165698852508e-06,6.30955707157672,"ITGAX","integrin subunit alpha X"
"8313","219416_at",-0.335598201721329,8.20267471928037,-5.57234765165718,1.85068760020966e-07,1.04375782828327e-06,6.3073448466675,"SCARA3","scavenger receptor class A member 3"
"5935","213292_s_at",0.428673122864181,7.92635544099065,5.57143608307082,1.85822961726432e-07,1.04774621866146e-06,6.30337779047763,"SNX13","sorting nexin 13"
"6116","213667_at",0.3656560901235,7.70298642813084,5.57135537971438,1.85889877953758e-07,1.04785837349951e-06,6.30302659475577,"TMEM265","transmembrane protein 265"
"6533","214748_at",-0.296246869261085,7.69300210745794,-5.56986379563846,1.87130903794964e-07,1.05458723552433e-06,6.29653619469903,"N4BP2L2","NEDD4 binding protein 2 like 2"
"5936","213293_s_at",-0.530227127372978,10.6406127725607,-5.56689324077638,1.89626693103232e-07,1.06838220035887e-06,6.28361314350416,"TRIM22","tripartite motif containing 22"
"5413","212252_at",-0.210340048950743,9.05047664127103,-5.56669586134862,1.89793677304427e-07,1.06905270762754e-06,6.28275460258333,"CAMKK2","calcium/calmodulin dependent protein kinase kinase 2"
"4765","210644_s_at",-0.410814796575654,9.20701656117757,-5.5665450655586,1.89921348542944e-07,1.069135343387e-06,6.28209869777681,"LAIR1","leukocyte associated immunoglobulin like receptor 1"
"6217","213915_at",-0.685355648715341,7.88508903862617,-5.56650853759917,1.8995228759454e-07,1.069135343387e-06,6.28193981641143,"NKG7","natural killer cell granule protein 7"
"8224","219211_at",0.485364249052781,7.266834749,5.56658191228015,1.89890144503528e-07,1.069135343387e-06,6.28225896620901,"USP18","ubiquitin specific peptidase 18"
"1999","204037_at",-0.422353897303304,7.2755633327757,-5.56644305328402,1.90007764939332e-07,1.06917753185433e-06,6.28165498843872,"LPAR1","lysophosphatidic acid receptor 1"
"7402","217732_s_at",-0.401924184950742,12.1233640725234,-5.5659634901767,1.90414527864687e-07,1.07119589103984e-06,6.27956915635299,"ITM2B","integral membrane protein 2B"
"1692","203501_at",-0.417587465846589,7.49920910651402,-5.56266231413532,1.93237812558266e-07,1.08680418405751e-06,6.26521358192352,"CPQ","carboxypeptidase Q"
"5739","212898_at",0.383453445313864,8.10431812517757,5.56233849699019,1.93516951602565e-07,1.0880994783144e-06,6.26380567689335,"TTI1","TELO2 interacting protein 1"
"7097","216520_s_at",-0.159329584349051,13.4068225256075,-5.56074309778951,1.9489800705027e-07,1.09558836808809e-06,6.25686980007771,"TPT1","tumor protein, translationally-controlled 1"
